seed for init 13417
nshots 1000
len param0 39
nT=20; nE=2; nM=2; nL=4; nx=1
adam config: LR=0.001000, shuffle=True
==> Loss (RMSE)     113    0.187164   0.219430
==> Loss (RMSE)     114    0.186022   0.221184
==> Loss (RMSE)     115    0.182889   0.219050
==> Loss (RMSE)     116    0.186989   0.216598
==> Loss (RMSE)     117    0.186157   0.221303
==> Loss (RMSE)     118    0.188844   0.217510
==> Loss (RMSE)     119    0.183225   0.225013
==> Loss (RMSE)     120    0.186190   0.218468
==> Loss (RMSE)     121    0.183892   0.219011
==> Loss (RMSE)     122    0.187972   0.222687
==> Loss (RMSE)     123    0.184134   0.224198
==> Loss (RMSE)     124    0.184909   0.214609
==> Loss (RMSE)     125    0.183886   0.211475
==> Loss (RMSE)     126    0.184691   0.209786
==> Loss (RMSE)     127    0.182163   0.218857
==> Loss (RMSE)     128    0.183780   0.226587
==> Loss (RMSE)     129    0.184918   0.221385
==> Loss (RMSE)     130    0.186057   0.224747
==> Loss (RMSE)     131    0.184481   0.221520
==> Loss (RMSE)     132    0.182364   0.225007
==> Loss (RMSE)     133    0.183673   0.218679
==> Loss (RMSE)     134    0.184523   0.219107
==> Loss (RMSE)     135    0.182650   0.213125
==> Loss (RMSE)     136    0.185217   0.216928
==> Loss (RMSE)     137    0.186594   0.211091
==> Loss (RMSE)     138    0.183719   0.206104
==> Loss (RMSE)     139    0.182869   0.221729
==> Loss (RMSE)     140    0.185869   0.213046
==> Loss (RMSE)     141    0.184309   0.215117
==> Loss (RMSE)     142    0.178849   0.208284
==> Loss (RMSE)     143    0.185103   0.211238
==> Loss (RMSE)     144    0.185563   0.206221
==> Loss (RMSE)     145    0.183364   0.215407
==> Loss (RMSE)     146    0.179439   0.217924
==> Loss (RMSE)     147    0.182913   0.208970
==> Loss (RMSE)     148    0.183975   0.213027
==> Loss (RMSE)     149    0.182228   0.220296
==> Loss (RMSE)     150    0.184584   0.217830
==> Loss (RMSE)     151    0.185594   0.206067
==> Loss (RMSE)     152    0.183264   0.206020
==> Loss (RMSE)     153    0.184940   0.210301
==> Loss (RMSE)     154    0.185800   0.212350
==> Loss (RMSE)     155    0.182777   0.215233
==> Loss (RMSE)     156    0.184112   0.202710
==> Loss (RMSE)     157    0.181849   0.206364
==> Loss (RMSE)     158    0.179956   0.213985
==> Loss (RMSE)     159    0.182454   0.213926
==> Loss (RMSE)     160    0.179405   0.211248
==> Loss (RMSE)     161    0.182532   0.228802
==> Loss (RMSE)     162    0.181406   0.209711
==> Loss (RMSE)     163    0.181885   0.198919
==> Loss (RMSE)     164    0.181808   0.212622
==> Loss (RMSE)     165    0.180095   0.208976
==> Loss (RMSE)     166    0.183960   0.207053
==> Loss (RMSE)     167    0.180049   0.208303
==> Loss (RMSE)     168    0.180837   0.207226
==> Loss (RMSE)     169    0.179723   0.212793
==> Loss (RMSE)     170    0.181425   0.218267
==> Loss (RMSE)     171    0.181835   0.208382
==> Loss (RMSE)     172    0.176519   0.198233
==> Loss (RMSE)     173    0.177810   0.197574
==> Loss (RMSE)     174    0.175737   0.218412
==> Loss (RMSE)     175    0.181151   0.202948
==> Loss (RMSE)     176    0.175555   0.213385
==> Loss (RMSE)     177    0.171082   0.206666
==> Loss (RMSE)     178    0.176567   0.193718
==> Loss (RMSE)     179    0.176959   0.202018
==> Loss (RMSE)     180    0.174784   0.208382
==> Loss (RMSE)     181    0.170801   0.206450
==> Loss (RMSE)     182    0.175807   0.204654
==> Loss (RMSE)     183    0.175537   0.198989
==> Loss (RMSE)     184    0.170086   0.207341
==> Loss (RMSE)     185    0.170987   0.205707
==> Loss (RMSE)     186    0.175888   0.204582
==> Loss (RMSE)     187    0.168748   0.199433
==> Loss (RMSE)     188    0.173729   0.194941
==> Loss (RMSE)     189    0.173650   0.206437
==> Loss (RMSE)     190    0.172174   0.191941
==> Loss (RMSE)     191    0.174066   0.200618
==> Loss (RMSE)     192    0.167460   0.206175
==> Loss (RMSE)     193    0.167149   0.192745
==> Loss (RMSE)     194    0.167967   0.205454
==> Loss (RMSE)     195    0.168185   0.197469
==> Loss (RMSE)     196    0.164529   0.195422
==> Loss (RMSE)     197    0.167801   0.193048
==> Loss (RMSE)     198    0.162073   0.196605
==> Loss (RMSE)     199    0.163065   0.189868
==> Loss (RMSE)     200    0.164502   0.189112
==> Loss (RMSE)     201    0.162639   0.187121
==> Loss (RMSE)     202    0.161588   0.187200
==> Loss (RMSE)     203    0.159083   0.191145
==> Loss (RMSE)     204    0.159219   0.186062
==> Loss (RMSE)     205    0.159352   0.189127
==> Loss (RMSE)     206    0.158582   0.188500
==> Loss (RMSE)     207    0.160257   0.190469
==> Loss (RMSE)     208    0.158865   0.182077
==> Loss (RMSE)     209    0.156676   0.184637
==> Loss (RMSE)     210    0.159288   0.189822
==> Loss (RMSE)     211    0.154490   0.180790
==> Loss (RMSE)     212    0.153352   0.177119
==> Loss (RMSE)     213    0.149393   0.174585
==> Loss (RMSE)     214    0.148865   0.174553
==> Loss (RMSE)     215    0.150194   0.184961
==> Loss (RMSE)     216    0.147543   0.166587
==> Loss (RMSE)     217    0.149650   0.176240
==> Loss (RMSE)     218    0.146176   0.171546
==> Loss (RMSE)     219    0.142101   0.166310
==> Loss (RMSE)     220    0.145274   0.171996
==> Loss (RMSE)     221    0.134432   0.170269
==> Loss (RMSE)     222    0.140599   0.172804
==> Loss (RMSE)     223    0.139906   0.168223
==> Loss (RMSE)     224    0.137120   0.160196
==> Loss (RMSE)     225    0.133762   0.161334
==> Loss (RMSE)     226    0.135597   0.166933
==> Loss (RMSE)     227    0.131318   0.168729
==> Loss (RMSE)     228    0.132187   0.166134
==> Loss (RMSE)     229    0.134790   0.162053
==> Loss (RMSE)     230    0.131562   0.149836
==> Loss (RMSE)     231    0.133767   0.166771
==> Loss (RMSE)     232    0.125365   0.159791
==> Loss (RMSE)     233    0.129348   0.153116
==> Loss (RMSE)     234    0.122816   0.158594
==> Loss (RMSE)     235    0.126244   0.144882
==> Loss (RMSE)     236    0.125400   0.145167
==> Loss (RMSE)     237    0.123483   0.150786
==> Loss (RMSE)     238    0.120575   0.140151
==> Loss (RMSE)     239    0.121166   0.135506
